latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.625601,113.85576599999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:05:11,12-17,12,17,32.19416226260622,1922.0000000000002
22.612949,113.878754,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:07:11,12-17,12,17,32.19416226260622,1922.0000000000002
22.594534,113.89761399999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:08:51,11-17,11,17,32.19416226260622,1922.0000000000002
22.591232,113.901154,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.5877,113.90441899999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.583817,113.90802,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:09:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.580133,113.911469,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.576483,113.914818,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.573816,113.91729699999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:10:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.572416,113.91901399999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.57095,113.92096699999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.568916,113.921783,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:11:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.56721700000001,113.924301,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:12:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.566267,113.925766,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:12:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:13:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.566233,113.925781,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.565268,113.92688000000001,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.56525,113.929581,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:14:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.565233,113.93325,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.565599,113.93654599999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:31,11-18,11,18,32.19416226260622,1922.0000000000002
22.565582,113.940353,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:15:51,11-18,11,18,32.19416226260622,1922.0000000000002
22.565367000000002,113.944649,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:16:11,11-18,11,18,32.19416226260622,1922.0000000000002
22.564966000000002,113.948898,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:16:31,11-18,11,18,32.19416226260622,1922.0000000000002
